Group,Detector_Name,Detector_ID,Element_ID,Hits
Station 1,D0V,5,166,3079
Station 1,D0V,5,167,3312
Station 1,D0V,5,168,3164
Station 1,D0V,5,169,3286
Station 1,D0V,5,170,3067
Station 1,D0V,5,171,3109
Station 1,D0V,5,172,2998
Station 1,D0V,5,173,3105
Station 1,D0V,5,174,2887
Station 1,D0V,5,175,2931
Station 1,D0V,5,176,2891
Station 1,D0V,5,177,2723
Station 1,D0V,5,178,2431
Station 1,D0V,5,179,2298
Station 1,D0V,5,180,2103
Station 1,D0V,5,181,1853
Station 1,D0V,5,182,1487
Station 1,D0V,5,183,1198
Station 1,D0V,5,184,956
Station 1,D0V,5,185,745
Station 1,D0V,5,186,497
Station 1,D0V,5,187,405
Station 1,D0V,5,188,333
Station 1,D0V,5,189,264
Station 1,D0V,5,190,204
Station 1,D0V,5,191,132
Station 1,D0V,5,192,106
Station 1,D0V,5,193,98
Station 1,D0V,5,194,53
Station 1,D0V,5,195,54
Station 1,D0V,5,196,46
Station 1,D0V,5,197,36
Station 1,D0V,5,198,25
Station 1,D0V,5,199,16
Station 1,D0V,5,200,13
Station 1,D0V,5,201,3
Station 1,D0Vp,6,113,1
Station 1,D0Vp,6,142,1
Station 2,D2V,13,1,120
Station 2,D2V,13,2,162
Station 2,D2V,13,3,259
Station 2,D2V,13,4,395
Station 2,D2V,13,5,565
Station 2,D2V,13,6,776
Station 2,D2V,13,7,1049
Station 2,D2V,13,8,1320
Station 2,D2V,13,9,1478
Station 2,D2V,13,10,1539
Station 2,D2V,13,11,1649
Station 2,D2V,13,12,1589
Station 2,D2V,13,13,1529
Station 2,D2V,13,14,1566
Station 2,D2V,13,15,1421
Station 2,D2V,13,16,1430
Station 2,D2V,13,17,1477
Station 2,D2V,13,18,1447
Station 2,D2V,13,19,1399
Station 2,D2V,13,20,1294
Station 2,D2V,13,21,1304
Station 2,D2V,13,22,1265
Station 2,D2V,13,23,1244
Station 2,D2V,13,24,1161
Station 2,D2V,13,25,1178
Station 2,D2V,13,26,1151
Station 2,D2V,13,27,1149
Station 2,D2V,13,28,1109
Station 2,D2V,13,29,1101
Station 2,D2V,13,30,989
Station 2,D2V,13,31,948
Station 2,D2V,13,32,934
Station 2,D2V,13,33,925
Station 2,D2V,13,34,874
Station 2,D2V,13,35,914
Station 2,D2V,13,36,962
Station 2,D2V,13,37,810
Station 2,D2V,13,38,806
Station 2,D2V,13,39,822
Station 2,D2V,13,40,755
Station 2,D2V,13,41,699
Station 2,D2V,13,42,659
Station 2,D2V,13,43,561
Station 2,D2V,13,44,611
Station 2,D2V,13,45,496
Station 2,D2V,13,46,499
Station 2,D2V,13,47,422
Station 2,D2V,13,48,407
Station 2,D2V,13,49,379
Station 2,D2V,13,50,363
Station 2,D2V,13,51,335
Station 2,D2V,13,52,320
Station 2,D2V,13,53,292
Station 2,D2V,13,54,280
Station 2,D2V,13,55,288
Station 2,D2V,13,56,277
Station 2,D2V,13,57,286
Station 2,D2V,13,58,304
Station 2,D2V,13,59,253
Station 2,D2V,13,60,288
Station 2,D2V,13,61,318
Station 2,D2V,13,62,313
Station 2,D2V,13,63,311
Station 2,D2V,13,64,300
Station 2,D2V,13,65,323
Station 2,D2V,13,66,351
Station 2,D2V,13,67,295
Station 2,D2V,13,68,320
Station 2,D2V,13,69,330
Station 2,D2V,13,70,300
Station 2,D2V,13,71,325
Station 2,D2V,13,72,347
Station 2,D2V,13,73,327
Station 2,D2V,13,74,340
Station 2,D2V,13,75,341
Station 2,D2V,13,76,414
Station 2,D2V,13,77,435
Station 2,D2V,13,78,442
Station 2,D2V,13,79,421
Station 2,D2V,13,80,412
Station 2,D2V,13,81,477
Station 2,D2V,13,82,490
Station 2,D2V,13,83,567
Station 2,D2V,13,84,662
Station 2,D2V,13,85,688
Station 2,D2V,13,86,770
Station 2,D2V,13,87,839
Station 2,D2V,13,88,911
Station 2,D2V,13,89,1008
Station 2,D2V,13,90,1075
Station 2,D2V,13,91,1181
Station 2,D2V,13,92,1282
Station 2,D2V,13,93,1325
Station 2,D2V,13,94,1348
Station 2,D2V,13,95,1396
Station 2,D2V,13,96,1461
Station 2,D2V,13,97,1477
Station 2,D2V,13,98,1474
Station 2,D2V,13,99,1485
Station 2,D2V,13,100,1538
Station 2,D2V,13,101,1671
Station 2,D2V,13,102,1625
Station 2,D2V,13,103,1709
Station 2,D2V,13,104,1686
Station 2,D2V,13,105,1738
Station 2,D2V,13,106,1818
Station 2,D2V,13,107,1953
Station 2,D2V,13,108,1894
Station 2,D2V,13,109,2000
Station 2,D2V,13,110,2099
Station 2,D2V,13,111,2249
Station 2,D2V,13,112,2192
Station 2,D2V,13,113,2264
Station 2,D2V,13,114,2310
Station 2,D2V,13,115,2375
Station 2,D2V,13,116,2564
Station 2,D2V,13,117,2468
Station 2,D2V,13,118,2400
Station 2,D2V,13,119,2426
Station 2,D2V,13,120,2105
Station 2,D2V,13,121,1794
Station 2,D2V,13,122,1663
Station 2,D2V,13,123,1260
Station 2,D2V,13,124,1025
Station 2,D2V,13,125,676
Station 2,D2V,13,126,448
Station 2,D2V,13,127,267
Station 2,D2V,13,128,170
Station 2,D2Vp,14,1,118
Station 2,D2Vp,14,2,179
Station 2,D2Vp,14,3,248
Station 2,D2Vp,14,4,390
Station 2,D2Vp,14,5,576
Station 2,D2Vp,14,6,807
Station 2,D2Vp,14,7,1000
Station 2,D2Vp,14,8,1312
Station 2,D2Vp,14,9,1452
Station 2,D2Vp,14,10,1550
Station 2,D2Vp,14,11,1628
Station 2,D2Vp,14,12,1579
Station 2,D2Vp,14,13,1498
Station 2,D2Vp,14,14,1480
Station 2,D2Vp,14,15,1391
Station 2,D2Vp,14,16,1393
Station 2,D2Vp,14,17,1392
Station 2,D2Vp,14,18,1342
Station 2,D2Vp,14,19,1247
Station 2,D2Vp,14,20,1277
Station 2,D2Vp,14,21,1275
Station 2,D2Vp,14,22,1165
Station 2,D2Vp,14,23,1078
Station 2,D2Vp,14,24,1152
Station 2,D2Vp,14,25,1075
Station 2,D2Vp,14,26,1010
Station 2,D2Vp,14,27,988
Station 2,D2Vp,14,28,988
Station 2,D2Vp,14,29,945
Station 2,D2Vp,14,30,904
Station 2,D2Vp,14,31,895
Station 2,D2Vp,14,32,966
Station 2,D2Vp,14,33,870
Station 2,D2Vp,14,34,834
Station 2,D2Vp,14,35,894
Station 2,D2Vp,14,36,815
Station 2,D2Vp,14,37,794
Station 2,D2Vp,14,38,837
Station 2,D2Vp,14,39,793
Station 2,D2Vp,14,40,765
Station 2,D2Vp,14,41,622
Station 2,D2Vp,14,42,597
Station 2,D2Vp,14,43,557
Station 2,D2Vp,14,44,541
Station 2,D2Vp,14,45,479
Station 2,D2Vp,14,46,424
Station 2,D2Vp,14,47,371
Station 2,D2Vp,14,48,371
Station 2,D2Vp,14,49,346
Station 2,D2Vp,14,50,302
Station 2,D2Vp,14,51,318
Station 2,D2Vp,14,52,278
Station 2,D2Vp,14,53,272
Station 2,D2Vp,14,54,261
Station 2,D2Vp,14,55,275
Station 2,D2Vp,14,56,271
Station 2,D2Vp,14,57,289
Station 2,D2Vp,14,58,279
Station 2,D2Vp,14,59,285
Station 2,D2Vp,14,60,263
Station 2,D2Vp,14,61,289
Station 2,D2Vp,14,62,292
Station 2,D2Vp,14,63,271
Station 2,D2Vp,14,64,264
Station 2,D2Vp,14,65,295
Station 2,D2Vp,14,66,296
Station 2,D2Vp,14,67,308
Station 2,D2Vp,14,68,296
Station 2,D2Vp,14,69,314
Station 2,D2Vp,14,70,340
Station 2,D2Vp,14,71,284
Station 2,D2Vp,14,72,337
Station 2,D2Vp,14,73,313
Station 2,D2Vp,14,74,334
Station 2,D2Vp,14,75,356
Station 2,D2Vp,14,76,368
Station 2,D2Vp,14,77,362
Station 2,D2Vp,14,78,406
Station 2,D2Vp,14,79,421
Station 2,D2Vp,14,80,380
Station 2,D2Vp,14,81,399
Station 2,D2Vp,14,82,496
Station 2,D2Vp,14,83,560
Station 2,D2Vp,14,84,604
Station 2,D2Vp,14,85,681
Station 2,D2Vp,14,86,738
Station 2,D2Vp,14,87,769
Station 2,D2Vp,14,88,940
Station 2,D2Vp,14,89,997
Station 2,D2Vp,14,90,1104
Station 2,D2Vp,14,91,1161
Station 2,D2Vp,14,92,1177
Station 2,D2Vp,14,93,1293
Station 2,D2Vp,14,94,1288
Station 2,D2Vp,14,95,1195
Station 2,D2Vp,14,96,1193
Station 2,D2Vp,14,97,1322
Station 2,D2Vp,14,98,1412
Station 2,D2Vp,14,99,1410
Station 2,D2Vp,14,100,1383
Station 2,D2Vp,14,101,1389
Station 2,D2Vp,14,102,1451
Station 2,D2Vp,14,103,1538
Station 2,D2Vp,14,104,1493
Station 2,D2Vp,14,105,1564
Station 2,D2Vp,14,106,1599
Station 2,D2Vp,14,107,1654
Station 2,D2Vp,14,108,1650
Station 2,D2Vp,14,109,1733
Station 2,D2Vp,14,110,1764
Station 2,D2Vp,14,111,1903
Station 2,D2Vp,14,112,1790
Station 2,D2Vp,14,113,1834
Station 2,D2Vp,14,114,1946
Station 2,D2Vp,14,115,2162
Station 2,D2Vp,14,116,2052
Station 2,D2Vp,14,117,1886
Station 2,D2Vp,14,118,1565
Station 2,D2Vp,14,119,1662
Station 2,D2Vp,14,120,1315
Station 2,D2Vp,14,121,1453
Station 2,D2Vp,14,122,1102
Station 2,D2Vp,14,123,866
Station 2,D2Vp,14,124,728
Station 2,D2Vp,14,125,497
Station 2,D2Vp,14,126,332
Station 2,D2Vp,14,127,227
Station 2,D2Vp,14,128,150
Station 2,D2Xp,15,1,1487
Station 2,D2Xp,15,2,1386
Station 2,D2Xp,15,3,1538
Station 2,D2Xp,15,4,1505
Station 2,D2Xp,15,5,1477
Station 2,D2Xp,15,6,1447
Station 2,D2Xp,15,7,1391
Station 2,D2Xp,15,8,1307
Station 2,D2Xp,15,9,1302
Station 2,D2Xp,15,10,1367
Station 2,D2Xp,15,11,1327
Station 2,D2Xp,15,12,1307
Station 2,D2Xp,15,13,1286
Station 2,D2Xp,15,14,1182
Station 2,D2Xp,15,15,1153
Station 2,D2Xp,15,16,1074
Station 2,D2Xp,15,17,1055
Station 2,D2Xp,15,18,1005
Station 2,D2Xp,15,19,924
Station 2,D2Xp,15,20,980
Station 2,D2Xp,15,21,884
Station 2,D2Xp,15,22,857
Station 2,D2Xp,15,23,787
Station 2,D2Xp,15,24,773
Station 2,D2Xp,15,25,746
Station 2,D2Xp,15,26,731
Station 2,D2Xp,15,27,801
Station 2,D2Xp,15,28,724
Station 2,D2Xp,15,29,807
Station 2,D2Xp,15,30,650
Station 2,D2Xp,15,31,643
Station 2,D2Xp,15,32,619
Station 2,D2Xp,15,33,475
Station 2,D2Xp,15,34,441
Station 2,D2Xp,15,35,411
Station 2,D2Xp,15,36,398
Station 2,D2Xp,15,37,341
Station 2,D2Xp,15,38,374
Station 2,D2Xp,15,39,320
Station 2,D2Xp,15,40,328
Station 2,D2Xp,15,41,270
Station 2,D2Xp,15,42,237
Station 2,D2Xp,15,43,262
Station 2,D2Xp,15,44,242
Station 2,D2Xp,15,45,223
Station 2,D2Xp,15,46,232
Station 2,D2Xp,15,47,216
Station 2,D2Xp,15,48,225
Station 2,D2Xp,15,49,233
Station 2,D2Xp,15,50,207
Station 2,D2Xp,15,51,221
Station 2,D2Xp,15,52,225
Station 2,D2Xp,15,53,181
Station 2,D2Xp,15,54,92
Station 2,D2Xp,15,55,27
Station 2,D2Xp,15,56,196
Station 2,D2Xp,15,57,220
Station 2,D2Xp,15,58,208
Station 2,D2Xp,15,59,233
Station 2,D2Xp,15,60,234
Station 2,D2Xp,15,61,225
Station 2,D2Xp,15,62,223
Station 2,D2Xp,15,63,262
Station 2,D2Xp,15,64,290
Station 2,D2Xp,15,65,282
Station 2,D2Xp,15,66,308
Station 2,D2Xp,15,67,319
Station 2,D2Xp,15,68,289
Station 2,D2Xp,15,69,307
Station 2,D2Xp,15,70,323
Station 2,D2Xp,15,71,343
Station 2,D2Xp,15,72,354
Station 2,D2Xp,15,73,407
Station 2,D2Xp,15,74,403
Station 2,D2Xp,15,75,521
Station 2,D2Xp,15,76,480
Station 2,D2Xp,15,77,578
Station 2,D2Xp,15,78,577
Station 2,D2Xp,15,79,699
Station 2,D2Xp,15,80,729
Station 2,D2Xp,15,81,884
Station 2,D2Xp,15,82,998
Station 2,D2Xp,15,83,1096
Station 2,D2Xp,15,84,1137
Station 2,D2Xp,15,85,1144
Station 2,D2Xp,15,86,1130
Station 2,D2Xp,15,87,1152
Station 2,D2Xp,15,88,1266
Station 2,D2Xp,15,89,1303
Station 2,D2Xp,15,90,1386
Station 2,D2Xp,15,91,1394
Station 2,D2Xp,15,92,1443
Station 2,D2Xp,15,93,1589
Station 2,D2Xp,15,94,1546
Station 2,D2Xp,15,95,1572
Station 2,D2Xp,15,96,1663
Station 2,D2Xp,15,97,1765
Station 2,D2Xp,15,98,1869
Station 2,D2Xp,15,99,1822
Station 2,D2Xp,15,100,1885
Station 2,D2Xp,15,101,1985
Station 2,D2Xp,15,102,1977
Station 2,D2Xp,15,103,2036
Station 2,D2Xp,15,104,2053
Station 2,D2Xp,15,105,2026
Station 2,D2Xp,15,106,2169
Station 2,D2Xp,15,107,2117
Station 2,D2Xp,15,108,2020
Station 2,D2Xp,15,109,2116
Station 2,D2Xp,15,110,2086
Station 2,D2Xp,15,111,2022
Station 2,D2Xp,15,112,1910
Station 2,D2X,16,1,1368
Station 2,D2X,16,2,1396
Station 2,D2X,16,3,1304
Station 2,D2X,16,4,1292
Station 2,D2X,16,5,1268
Station 2,D2X,16,6,1207
Station 2,D2X,16,7,1012
Station 2,D2X,16,8,1016
Station 2,D2X,16,9,1095
Station 2,D2X,16,10,1186
Station 2,D2X,16,11,1107
Station 2,D2X,16,12,1051
Station 2,D2X,16,13,1078
Station 2,D2X,16,14,971
Station 2,D2X,16,15,986
Station 2,D2X,16,16,966
Station 2,D2X,16,17,903
Station 2,D2X,16,18,853
Station 2,D2X,16,19,937
Station 2,D2X,16,20,820
Station 2,D2X,16,21,798
Station 2,D2X,16,22,771
Station 2,D2X,16,23,767
Station 2,D2X,16,24,740
Station 2,D2X,16,25,760
Station 2,D2X,16,26,705
Station 2,D2X,16,27,724
Station 2,D2X,16,28,755
Station 2,D2X,16,29,707
Station 2,D2X,16,30,704
Station 2,D2X,16,31,673
Station 2,D2X,16,32,535
Station 2,D2X,16,33,430
Station 2,D2X,16,34,428
Station 2,D2X,16,35,364
Station 2,D2X,16,36,380
Station 2,D2X,16,37,323
Station 2,D2X,16,38,314
Station 2,D2X,16,39,259
Station 2,D2X,16,40,291
Station 2,D2X,16,41,263
Station 2,D2X,16,42,221
Station 2,D2X,16,43,211
Station 2,D2X,16,44,232
Station 2,D2X,16,45,225
Station 2,D2X,16,46,198
Station 2,D2X,16,47,202
Station 2,D2X,16,48,208
Station 2,D2X,16,50,225
Station 2,D2X,16,51,239
Station 2,D2X,16,52,231
Station 2,D2X,16,54,209
Station 2,D2X,16,55,214
Station 2,D2X,16,56,213
Station 2,D2X,16,58,252
Station 2,D2X,16,59,248
Station 2,D2X,16,60,245
Station 2,D2X,16,61,291
Station 2,D2X,16,62,264
Station 2,D2X,16,63,254
Station 2,D2X,16,64,266
Station 2,D2X,16,65,294
Station 2,D2X,16,66,264
Station 2,D2X,16,67,250
Station 2,D2X,16,68,279
Station 2,D2X,16,69,289
Station 2,D2X,16,70,336
Station 2,D2X,16,71,343
Station 2,D2X,16,72,418
Station 2,D2X,16,73,423
Station 2,D2X,16,74,415
Station 2,D2X,16,75,483
Station 2,D2X,16,76,571
Station 2,D2X,16,77,613
Station 2,D2X,16,78,679
Station 2,D2X,16,79,728
Station 2,D2X,16,80,813
Station 2,D2X,16,81,994
Station 2,D2X,16,82,1017
Station 2,D2X,16,83,1077
Station 2,D2X,16,84,1198
Station 2,D2X,16,85,1209
Station 2,D2X,16,86,1198
Station 2,D2X,16,87,1202
Station 2,D2X,16,88,1338
Station 2,D2X,16,89,1299
Station 2,D2X,16,90,1333
Station 2,D2X,16,91,1314
Station 2,D2X,16,92,1471
Station 2,D2X,16,93,1513
Station 2,D2X,16,94,1543
Station 2,D2X,16,95,1630
Station 2,D2X,16,96,1731
Station 2,D2X,16,97,1747
Station 2,D2X,16,98,1903
Station 2,D2X,16,99,1935
Station 2,D2X,16,100,2026
Station 2,D2X,16,101,2164
Station 2,D2X,16,102,2187
Station 2,D2X,16,103,2234
Station 2,D2X,16,104,2265
Station 2,D2X,16,105,2333
Station 2,D2X,16,106,2343
Station 2,D2X,16,107,2386
Station 2,D2X,16,108,2394
Station 2,D2X,16,109,2475
Station 2,D2X,16,110,2426
Station 2,D2X,16,111,2087
Station 2,D2X,16,112,2391
Station 2,D2U,17,1,122
Station 2,D2U,17,2,157
Station 2,D2U,17,3,227
Station 2,D2U,17,4,316
Station 2,D2U,17,5,403
Station 2,D2U,17,6,585
Station 2,D2U,17,7,813
Station 2,D2U,17,8,953
Station 2,D2U,17,9,1176
Station 2,D2U,17,10,1342
Station 2,D2U,17,11,1487
Station 2,D2U,17,12,1591
Station 2,D2U,17,13,1646
Station 2,D2U,17,14,1574
Station 2,D2U,17,15,1504
Station 2,D2U,17,16,1389
Station 2,D2U,17,17,1398
Station 2,D2U,17,18,1290
Station 2,D2U,17,19,1250
Station 2,D2U,17,20,1097
Station 2,D2U,17,21,1046
Station 2,D2U,17,22,1146
Station 2,D2U,17,23,1102
Station 2,D2U,17,24,1053
Station 2,D2U,17,25,1040
Station 2,D2U,17,26,968
Station 2,D2U,17,27,886
Station 2,D2U,17,28,820
Station 2,D2U,17,29,836
Station 2,D2U,17,30,855
Station 2,D2U,17,31,870
Station 2,D2U,17,32,813
Station 2,D2U,17,33,774
Station 2,D2U,17,34,825
Station 2,D2U,17,35,819
Station 2,D2U,17,36,792
Station 2,D2U,17,37,761
Station 2,D2U,17,38,702
Station 2,D2U,17,39,659
Station 2,D2U,17,40,550
Station 2,D2U,17,41,533
Station 2,D2U,17,42,499
Station 2,D2U,17,43,451
Station 2,D2U,17,44,396
Station 2,D2U,17,45,374
Station 2,D2U,17,46,335
Station 2,D2U,17,47,335
Station 2,D2U,17,48,263
Station 2,D2U,17,49,243
Station 2,D2U,17,50,225
Station 2,D2U,17,51,249
Station 2,D2U,17,52,223
Station 2,D2U,17,53,202
Station 2,D2U,17,54,232
Station 2,D2U,17,55,199
Station 2,D2U,17,56,194
Station 2,D2U,17,57,241
Station 2,D2U,17,58,206
Station 2,D2U,17,59,204
Station 2,D2U,17,60,195
Station 2,D2U,17,61,219
Station 2,D2U,17,62,184
Station 2,D2U,17,63,189
Station 2,D2U,17,64,219
Station 2,D2U,17,65,216
Station 2,D2U,17,66,221
Station 2,D2U,17,67,234
Station 2,D2U,17,68,250
Station 2,D2U,17,69,228
Station 2,D2U,17,70,216
Station 2,D2U,17,71,206
Station 2,D2U,17,72,202
Station 2,D2U,17,73,241
Station 2,D2U,17,74,279
Station 2,D2U,17,75,276
Station 2,D2U,17,76,301
Station 2,D2U,17,77,272
Station 2,D2U,17,78,306
Station 2,D2U,17,79,358
Station 2,D2U,17,80,364
Station 2,D2U,17,81,436
Station 2,D2U,17,82,433
Station 2,D2U,17,83,478
Station 2,D2U,17,84,527
Station 2,D2U,17,85,549
Station 2,D2U,17,86,563
Station 2,D2U,17,87,648
Station 2,D2U,17,88,696
Station 2,D2U,17,89,930
Station 2,D2U,17,90,955
Station 2,D2U,17,91,1058
Station 2,D2U,17,92,1137
Station 2,D2U,17,93,1228
Station 2,D2U,17,94,1260
Station 2,D2U,17,95,1237
Station 2,D2U,17,96,1302
Station 2,D2U,17,97,1438
Station 2,D2U,17,98,1527
Station 2,D2U,17,99,1533
Station 2,D2U,17,100,1540
Station 2,D2U,17,101,1539
Station 2,D2U,17,102,1610
Station 2,D2U,17,103,1700
Station 2,D2U,17,104,1789
Station 2,D2U,17,105,1865
Station 2,D2U,17,106,1851
Station 2,D2U,17,107,1974
Station 2,D2U,17,108,2022
Station 2,D2U,17,109,2084
Station 2,D2U,17,110,2116
Station 2,D2U,17,111,2252
Station 2,D2U,17,112,2408
Station 2,D2U,17,113,2259
Station 2,D2U,17,114,2340
Station 2,D2U,17,115,2407
Station 2,D2U,17,116,2332
Station 2,D2U,17,117,2396
Station 2,D2U,17,118,2417
Station 2,D2U,17,119,2246
Station 2,D2U,17,120,1977
Station 2,D2U,17,121,1885
Station 2,D2U,17,122,1547
Station 2,D2U,17,123,1332
Station 2,D2U,17,124,911
Station 2,D2U,17,125,621
Station 2,D2U,17,126,450
Station 2,D2U,17,127,335
Station 2,D2U,17,128,182
Station 2,D2Up,18,1,144
Station 2,D2Up,18,2,207
Station 2,D2Up,18,3,315
Station 2,D2Up,18,4,410
Station 2,D2Up,18,5,613
Station 2,D2Up,18,6,847
Station 2,D2Up,18,7,1038
Station 2,D2Up,18,8,1301
Station 2,D2Up,18,9,1584
Station 2,D2Up,18,10,1680
Station 2,D2Up,18,11,1693
Station 2,D2Up,18,12,1682
Station 2,D2Up,18,13,1622
Station 2,D2Up,18,14,1637
Station 2,D2Up,18,15,1547
Station 2,D2Up,18,16,1540
Station 2,D2Up,18,17,1450
Station 2,D2Up,18,18,1484
Station 2,D2Up,18,19,1313
Station 2,D2Up,18,20,1327
Station 2,D2Up,18,21,1264
Station 2,D2Up,18,22,1191
Station 2,D2Up,18,23,1109
Station 2,D2Up,18,24,1125
Station 2,D2Up,18,25,1029
Station 2,D2Up,18,26,1000
Station 2,D2Up,18,27,894
Station 2,D2Up,18,28,912
Station 2,D2Up,18,29,828
Station 2,D2Up,18,30,836
Station 2,D2Up,18,31,875
Station 2,D2Up,18,32,813
Station 2,D2Up,18,33,492
Station 2,D2Up,18,34,783
Station 2,D2Up,18,35,759
Station 2,D2Up,18,36,734
Station 2,D2Up,18,37,673
Station 2,D2Up,18,38,658
Station 2,D2Up,18,39,564
Station 2,D2Up,18,40,509
Station 2,D2Up,18,41,453
Station 2,D2Up,18,42,469
Station 2,D2Up,18,43,391
Station 2,D2Up,18,44,366
Station 2,D2Up,18,45,336
Station 2,D2Up,18,46,311
Station 2,D2Up,18,47,314
Station 2,D2Up,18,48,254
Station 2,D2Up,18,49,258
Station 2,D2Up,18,50,257
Station 2,D2Up,18,51,214
Station 2,D2Up,18,52,223
Station 2,D2Up,18,53,189
Station 2,D2Up,18,54,196
Station 2,D2Up,18,55,235
Station 2,D2Up,18,56,187
Station 2,D2Up,18,57,185
Station 2,D2Up,18,58,187
Station 2,D2Up,18,59,202
Station 2,D2Up,18,60,198
Station 2,D2Up,18,61,208
Station 2,D2Up,18,62,200
Station 2,D2Up,18,63,219
Station 2,D2Up,18,64,205
Station 2,D2Up,18,65,205
Station 2,D2Up,18,66,232
Station 2,D2Up,18,67,221
Station 2,D2Up,18,68,226
Station 2,D2Up,18,69,205
Station 2,D2Up,18,70,205
Station 2,D2Up,18,71,227
Station 2,D2Up,18,72,232
Station 2,D2Up,18,73,210
Station 2,D2Up,18,74,266
Station 2,D2Up,18,75,310
Station 2,D2Up,18,76,305
Station 2,D2Up,18,77,297
Station 2,D2Up,18,78,347
Station 2,D2Up,18,79,310
Station 2,D2Up,18,80,414
Station 2,D2Up,18,81,436
Station 2,D2Up,18,82,689
Station 2,D2Up,18,83,582
Station 2,D2Up,18,84,613
Station 2,D2Up,18,85,864
Station 2,D2Up,18,86,891
Station 2,D2Up,18,87,1028
Station 2,D2Up,18,90,1146
Station 2,D2Up,18,91,1361
Station 2,D2Up,18,92,1194
Station 2,D2Up,18,93,1414
Station 2,D2Up,18,94,1342
Station 2,D2Up,18,95,1444
Station 2,D2Up,18,96,1592
Station 2,D2Up,18,97,1427
Station 2,D2Up,18,98,1455
Station 2,D2Up,18,99,1462
Station 2,D2Up,18,100,1446
Station 2,D2Up,18,101,1481
Station 2,D2Up,18,102,1578
Station 2,D2Up,18,103,1461
Station 2,D2Up,18,104,1497
Station 2,D2Up,18,105,1588
Station 2,D2Up,18,106,1661
Station 2,D2Up,18,107,1708
Station 2,D2Up,18,108,1715
Station 2,D2Up,18,109,1820
Station 2,D2Up,18,110,1795
Station 2,D2Up,18,111,1908
Station 2,D2Up,18,112,2012
Station 2,D2Up,18,113,1976
Station 2,D2Up,18,114,1970
Station 2,D2Up,18,115,2069
Station 2,D2Up,18,116,1991
Station 2,D2Up,18,117,2019
Station 2,D2Up,18,118,2082
Station 2,D2Up,18,119,1805
Station 2,D2Up,18,120,1784
Station 2,D2Up,18,121,1606
Station 2,D2Up,18,122,1325
Station 2,D2Up,18,123,1049
Station 2,D2Up,18,124,795
Station 2,D2Up,18,125,521
Station 2,D2Up,18,126,360
Station 2,D2Up,18,127,285
Station 2,D2Up,18,128,191
Station 3+,D3pVp,19,1,972
Station 3+,D3pVp,19,2,963
Station 3+,D3pVp,19,3,1016
Station 3+,D3pVp,19,4,916
Station 3+,D3pVp,19,5,897
Station 3+,D3pVp,19,6,885
Station 3+,D3pVp,19,7,804
Station 3+,D3pVp,19,8,763
Station 3+,D3pVp,19,9,784
Station 3+,D3pVp,19,10,798
Station 3+,D3pVp,19,11,756
Station 3+,D3pVp,19,12,724
Station 3+,D3pVp,19,13,726
Station 3+,D3pVp,19,14,678
Station 3+,D3pVp,19,15,714
Station 3+,D3pVp,19,16,618
Station 3+,D3pVp,19,17,663
Station 3+,D3pVp,19,18,597
Station 3+,D3pVp,19,19,590
Station 3+,D3pVp,19,20,613
Station 3+,D3pVp,19,21,594
Station 3+,D3pVp,19,22,616
Station 3+,D3pVp,19,23,581
Station 3+,D3pVp,19,24,518
Station 3+,D3pVp,19,25,496
Station 3+,D3pVp,19,26,504
Station 3+,D3pVp,19,27,484
Station 3+,D3pVp,19,28,466
Station 3+,D3pVp,19,29,504
Station 3+,D3pVp,19,30,495
Station 3+,D3pVp,19,31,454
Station 3+,D3pVp,19,32,425
Station 3+,D3pVp,19,33,439
Station 3+,D3pVp,19,34,440
Station 3+,D3pVp,19,35,427
Station 3+,D3pVp,19,36,419
Station 3+,D3pVp,19,37,411
Station 3+,D3pVp,19,38,469
Station 3+,D3pVp,19,39,370
Station 3+,D3pVp,19,40,395
Station 3+,D3pVp,19,41,399
Station 3+,D3pVp,19,42,397
Station 3+,D3pVp,19,43,392
Station 3+,D3pVp,19,44,404
Station 3+,D3pVp,19,45,394
Station 3+,D3pVp,19,46,417
Station 3+,D3pVp,19,47,440
Station 3+,D3pVp,19,48,410
Station 3+,D3pVp,19,49,394
Station 3+,D3pVp,19,50,455
Station 3+,D3pVp,19,51,380
Station 3+,D3pVp,19,52,393
Station 3+,D3pVp,19,53,431
Station 3+,D3pVp,19,54,461
Station 3+,D3pVp,19,55,447
Station 3+,D3pVp,19,56,407
Station 3+,D3pVp,19,57,419
Station 3+,D3pVp,19,58,407
Station 3+,D3pVp,19,59,401
Station 3+,D3pVp,19,60,409
Station 3+,D3pVp,19,61,437
Station 3+,D3pVp,19,62,417
Station 3+,D3pVp,19,63,402
Station 3+,D3pVp,19,64,420
Station 3+,D3pVp,19,65,441
Station 3+,D3pVp,19,66,450
Station 3+,D3pVp,19,67,459
Station 3+,D3pVp,19,68,481
Station 3+,D3pVp,19,69,456
Station 3+,D3pVp,19,70,437
Station 3+,D3pVp,19,71,401
Station 3+,D3pVp,19,72,435
Station 3+,D3pVp,19,73,406
Station 3+,D3pVp,19,74,410
Station 3+,D3pVp,19,75,453
Station 3+,D3pVp,19,76,425
Station 3+,D3pVp,19,77,416
Station 3+,D3pVp,19,78,466
Station 3+,D3pVp,19,79,461
Station 3+,D3pVp,19,80,437
Station 3+,D3pVp,19,81,459
Station 3+,D3pVp,19,82,465
Station 3+,D3pVp,19,83,507
